,step,vertical_idx,horizontal_idx
0,1,4,4
1,10,3,4
2,11,4,2
3,12,1,3
4,13,3,4
5,20,0,4
6,21,4,3
7,22,3,4
8,28,4,3
9,34,4,3
10,35,2,3
11,50,2,3
12,52,3,1
13,57,3,1
14,58,2,3
15,58,0,2
16,59,3,1
17,62,0,3
18,63,3,0
19,64,2,3
20,69,3,4
21,82,4,2
22,106,1,0
23,109,4,0
24,109,0,4
25,116,2,3
26,118,2,4
27,121,3,4
28,124,3,3
29,126,3,2
30,129,0,4
31,136,0,3
32,139,3,3
33,140,2,4
34,144,4,3
35,145,1,2
36,147,1,0
37,152,1,0
38,152,3,4
39,153,4,3
40,159,3,1
41,164,1,0
42,165,1,1
43,169,2,1
44,174,0,0
45,174,4,4
46,177,2,3
47,187,2,3
48,187,0,4
49,190,4,3
50,192,2,2
51,196,2,1
52,198,0,4
