,step,vertical_idx,horizontal_idx
0,4,0,4
1,6,1,1
2,10,2,4
3,10,1,4
4,15,2,1
5,16,0,0
6,19,3,2
7,23,0,4
8,27,0,1
9,29,0,1
10,29,4,3
11,29,4,4
12,35,4,4
13,37,1,2
14,39,0,3
15,50,2,4
16,53,1,0
17,54,2,1
18,64,3,4
19,67,3,3
20,67,4,4
21,70,0,2
22,71,1,3
23,73,0,2
24,77,0,4
25,79,3,1
26,81,1,1
27,83,3,2
28,94,3,2
29,94,3,1
30,95,4,2
31,96,1,4
32,102,2,1
33,107,0,1
34,110,3,4
35,119,3,3
36,121,4,1
37,126,4,2
38,130,0,4
39,131,2,1
40,132,0,3
41,137,0,2
42,137,4,3
43,142,3,4
44,143,2,3
45,144,1,4
46,153,2,1
47,156,1,1
48,157,3,3
49,157,4,2
50,158,4,4
51,159,0,4
52,162,1,2
53,167,3,2
54,176,0,1
55,178,1,3
56,180,0,1
57,182,1,3
58,184,2,3
59,199,1,0
60,199,2,4
