,step,vertical_idx,horizontal_idx
0,2,3,4
1,4,1,1
2,6,0,2
3,9,3,2
4,12,2,3
5,32,0,1
6,38,2,4
7,39,3,4
8,42,2,1
9,42,1,3
10,46,4,4
11,51,4,3
12,63,1,4
13,68,3,2
14,81,2,3
15,84,2,1
16,87,3,4
17,87,3,3
18,104,1,1
19,106,4,4
20,111,3,2
21,112,3,4
22,117,3,3
23,120,4,3
24,121,0,1
25,121,2,4
26,126,1,2
27,126,3,2
28,128,2,4
29,131,1,3
30,131,1,4
31,137,1,0
32,139,0,2
33,142,1,1
34,144,1,4
35,149,2,2
36,152,4,3
37,153,4,3
38,156,1,4
39,160,4,2
40,167,1,1
41,167,2,2
42,181,1,2
43,181,3,3
44,184,3,3
45,187,4,3
46,189,0,4
47,189,3,2
48,197,3,1
